6.64717	3.74947	0.10000
6.55329	3.74763	0.10000
6.46003	3.85257	0.10000
6.55457	3.96120	0.10000
6.55522	4.06799	0.10000
6.46129	4.06613	0.10000
6.46066	3.95935	0.10000
6.46003	3.85257	0.10000
6.36553	3.74394	0.10000
6.36492	3.63716	0.10000
6.27047	3.52855	0.10000
6.17662	3.52672	0.10000
6.08333	3.63165	0.10000
6.08389	3.73841	0.10000
5.99055	3.84332	0.10000
5.99109	3.95008	0.10000
5.99163	4.05683	0.10000
6.08612	4.16545	0.10000
5.99217	4.16359	0.10000
5.89822	4.16172	0.10000
5.80478	4.26661	0.10000
5.89927	4.37523	0.10000
5.80529	4.37335	0.10000
5.71180	4.47822	0.10000
5.80630	4.58684	0.10000
5.80681	4.69359	0.10000
5.71278	4.69170	0.10000
5.61922	4.79654	0.10000
5.61969	4.90328	0.10000
5.71425	5.01192	0.10000
5.62064	5.11675	0.10000
5.52654	5.11484	0.10000
5.43288	5.21966	0.10000
5.33918	5.32446	0.10000
5.24546	5.42925	0.10000
5.34003	5.53790	0.10000
5.24586	5.53597	0.10000
5.15208	5.64075	0.10000
5.24586	5.53597	0.10000
5.15131	5.42733	0.10000
5.05715	5.42540	0.10000
4.96300	5.42348	0.10000
5.05678	5.31870	0.10000
4.96229	5.21008	0.10000
4.96194	5.10338	0.10000
4.96158	4.99668	0.10000
4.96123	4.88998	0.10000
4.96087	4.78328	0.10000
4.96052	4.67658	0.10000
5.05418	4.57176	0.10000
4.95981	4.46318	0.10000
5.05343	4.35835	0.10000
5.14703	4.25352	0.10000
5.05269	4.14495	0.10000
4.95874	4.14308	0.10000
5.05232	4.03824	0.10000
5.05195	3.93154	0.10000
5.05157	3.82483	0.10000
5.05120	3.71813	0.10000
5.05083	3.61142	0.10000
5.05046	3.50472	0.10000
4.95626	3.39618	0.10000
4.95590	3.28948	0.10000
6.21052	9.82593	0.10000
6.30477	9.72129	0.10000
6.39899	9.61665	0.10000
6.49318	9.51199	0.10000
6.49255	9.40521	0.10000
6.58668	9.30054	0.10000
6.58604	9.19375	0.10000
6.49067	9.08487	0.10000
6.58476	8.98018	0.10000
6.67881	8.87548	0.10000
6.67815	8.76869	0.10000
6.77214	8.66398	0.10000
6.67683	8.55511	0.10000
6.67617	8.44832	0.10000
6.77012	8.34359	0.10000
6.67485	8.23473	0.10000
6.76876	8.12999	0.10000
6.86264	8.02525	0.10000
6.76741	7.91640	0.10000
6.86126	7.81164	0.10000
6.95507	7.70687	0.10000
6.95436	7.60007	0.10000
6.95365	7.49326	0.10000
7.04740	7.38847	0.10000
7.14111	7.28367	0.10000
7.04594	7.17484	0.10000
7.04522	7.06803	0.10000
7.04449	6.96122	0.10000
7.13813	6.85640	0.10000
7.13739	6.74958	0.10000
7.13665	6.64276	0.10000
7.13590	6.53595	0.10000
7.13516	6.42913	0.10000
7.13442	6.32231	0.10000
7.22794	6.21746	0.10000
7.32143	6.11259	0.10000
7.22642	6.00381	0.10000
7.22566	5.89699	0.10000
7.31910	5.79211	0.10000
7.31832	5.68528	0.10000
7.41251	5.68722	0.10000
7.50588	5.58231	0.10000
7.50507	5.47548	0.10000
7.59922	5.47740	0.10000
7.69337	5.47933	0.10000
7.78666	5.37440	0.10000
7.69168	5.26563	0.10000
7.59757	5.26372	0.10000
7.50345	5.26180	0.10000
7.40933	5.25988	0.10000
7.50264	5.15496	0.10000
7.59757	5.26372	0.10000
7.69084	5.15878	0.10000
7.69168	5.26563	0.10000
7.78666	5.37440	0.10000
7.87992	5.26946	0.10000
7.87904	5.16260	0.10000
7.97224	5.05765	0.10000
7.87728	4.94889	0.10000
7.87640	4.84203	0.10000
7.78149	4.73328	0.10000
7.68830	4.83824	0.10000
7.68915	4.94509	0.10000
7.59508	4.94319	0.10000
7.50102	4.94129	0.10000
7.50021	4.83445	0.10000
7.59343	4.72950	0.10000
7.68746	4.73139	0.10000
7.78149	4.73328	0.10000
7.87465	4.62831	0.10000
7.77977	4.51957	0.10000
7.77891	4.41272	0.10000
7.87201	4.30774	0.10000
7.87113	4.20088	0.10000
7.77632	4.09216	0.10000
7.87113	4.20088	0.10000
7.96418	4.09588	0.10000
8.05720	3.99087	0.10000
7.96239	3.88215	0.10000
8.05720	3.99087	0.10000
8.15019	3.88585	0.10000
8.24503	3.99458	0.10000
8.24598	4.10146	0.10000
8.15298	4.20647	0.10000
8.05994	4.31147	0.10000
8.15483	4.42022	0.10000
8.24882	4.42209	0.10000
8.34183	4.31708	0.10000
8.43482	4.21206	0.10000
8.43384	4.10517	0.10000
8.43286	3.99829	0.10000
8.43384	4.10517	0.10000
8.43482	4.21206	0.10000
8.43580	4.31895	0.10000
8.34280	4.42397	0.10000
8.34376	4.53085	0.10000
8.43874	4.63962	0.10000
8.53176	4.53461	0.10000
8.43874	4.63962	0.10000
8.53375	4.74840	0.10000
8.44070	4.85340	0.10000
8.53574	4.96219	0.10000
8.53674	5.06908	0.10000
8.44364	5.17407	0.10000
8.34954	5.17216	0.10000
8.25638	5.27712	0.10000
8.35146	5.38592	0.10000
8.44560	5.38785	0.10000
8.53973	5.38977	0.10000
8.44560	5.38785	0.10000
8.35243	5.49281	0.10000
8.44756	5.60162	0.10000
8.35435	5.70658	0.10000
8.44952	5.81540	0.10000
8.45050	5.92229	0.10000
8.35628	5.92034	0.10000
8.35532	5.81346	0.10000
8.26017	5.70464	0.10000
8.16691	5.80958	0.10000
8.16784	5.91645	0.10000
8.16877	6.02333	0.10000
8.26395	6.13216	0.10000
8.35820	6.13411	0.10000
8.35917	6.24100	0.10000
8.36013	6.34788	0.10000
8.26679	6.45279	0.10000
8.17249	6.45082	0.10000
8.17156	6.34395	0.10000
8.26490	6.23904	0.10000
8.26395	6.13216	0.10000
8.16877	6.02333	0.10000
8.07362	5.91451	0.10000
7.97941	5.91256	0.10000
7.88607	6.01747	0.10000
7.88519	5.91061	0.10000
7.97941	5.91256	0.10000
8.07362	5.91451	0.10000
8.16691	5.80958	0.10000
8.16598	5.70270	0.10000
8.07089	5.59390	0.10000
7.97762	5.69883	0.10000
7.88343	5.69690	0.10000
7.78925	5.69496	0.10000
7.69591	5.79987	0.10000
7.60171	5.79793	0.10000
7.50832	5.90283	0.10000
7.60336	6.01162	0.10000
7.50994	6.11650	0.10000
7.51075	6.22334	0.10000
7.60585	6.33215	0.10000
7.51075	6.22334	0.10000
7.41727	6.32821	0.10000
7.41807	6.43505	0.10000
7.32454	6.53990	0.10000
7.41966	6.64871	0.10000
7.42045	6.75554	0.10000
7.42124	6.86238	0.10000
7.42204	6.96921	0.10000
7.51724	7.07805	0.10000
7.42363	7.18288	0.10000
7.42442	7.28971	0.10000
7.42521	7.39654	0.10000
7.42601	7.50337	0.10000
7.52129	7.61224	0.10000
7.52210	7.71907	0.10000
7.61744	7.82795	0.10000
7.52372	7.93275	0.10000
7.52454	8.03959	0.10000
7.52535	8.14643	0.10000
7.52616	8.25326	0.10000
7.52697	8.36010	0.10000
7.43157	8.25120	0.10000
7.33776	8.35597	0.10000
7.33853	8.46280	0.10000
7.43395	8.57170	0.10000
7.52859	8.57378	0.10000
7.52940	8.68062	0.10000
7.43554	8.78537	0.10000
7.53102	8.89429	0.10000
7.62571	8.89638	0.10000
7.62654	9.00322	0.10000
7.53265	9.10797	0.10000
7.53346	9.21481	0.10000
7.53427	9.32164	0.10000
7.62985	9.43060	0.10000
7.53589	9.53532	0.10000
7.63151	9.64428	0.10000
7.53670	9.64216	0.10000
7.44269	9.74686	0.10000
7.44348	9.85370	0.10000
7.53913	9.96267	0.10000
7.44507	10.06736	0.10000
7.44586	10.17420	0.10000
7.54157	10.28319	0.10000
7.44586	10.17420	0.10000
7.35175	10.27887	0.10000
7.35252	10.38570	0.10000
7.35330	10.49253	0.10000
7.44904	10.60153	0.10000
7.54319	10.49686	0.10000
7.54400	10.60370	0.10000
7.44983	10.70836	0.10000
7.45063	10.81519	0.10000
7.45142	10.92203	0.10000
7.45222	11.02886	0.10000
7.45142	10.92203	0.10000
7.35563	10.81301	0.10000
7.26140	10.91765	0.10000
7.26216	11.02447	0.10000
7.16713	11.02228	0.10000
7.07283	11.12690	0.10000
7.16862	11.23592	0.10000
7.07428	11.34053	0.10000
6.97920	11.33832	0.10000
6.88482	11.44291	0.10000
6.98062	11.55193	0.10000
6.98133	11.65874	0.10000
6.98204	11.76555	0.10000
6.98275	11.87236	0.10000
6.98346	11.97916	0.10000
6.98417	12.08597	0.10000
6.88897	12.08373	0.10000
6.79445	12.18828	0.10000
6.89036	12.29733	0.10000
6.98559	12.29958	0.10000
6.98630	12.40639	0.10000
6.98701	12.51320	0.10000
6.98772	12.62001	0.10000
6.98843	12.72681	0.10000
6.98914	12.83362	0.10000
6.98985	12.94043	0.10000
6.89521	13.04495	0.10000
6.99127	13.15404	0.10000
6.89590	13.15175	0.10000
6.80121	13.25625	0.10000
6.89590	13.15175	0.10000
6.79986	13.04266	0.10000
6.70451	13.04037	0.10000
6.70385	12.93357	0.10000
6.70319	12.82678	0.10000
6.70253	12.71999	0.10000
6.60659	12.61093	0.10000
6.70121	12.50641	0.10000
6.60531	12.39736	0.10000
6.51006	12.39510	0.10000
6.60466	12.29057	0.10000
6.60402	12.18378	0.10000
6.60338	12.07700	0.10000
6.60274	11.97021	0.10000
6.69726	11.86566	0.10000
6.69660	11.75886	0.10000
6.79107	11.65430	0.10000
6.69528	11.54528	0.10000
6.69462	11.43849	0.10000
6.69396	11.33170	0.10000
6.78837	11.22711	0.10000
6.88274	11.12251	0.10000
6.78702	11.01351	0.10000
6.69199	11.01132	0.10000
6.59696	11.00913	0.10000
6.69199	11.01132	0.10000
6.78634	10.90672	0.10000
6.78566	10.79992	0.10000
6.87997	10.69530	0.10000
6.78431	10.58632	0.10000
6.87858	10.48169	0.10000
6.97281	10.37705	0.10000
7.06774	10.37922	0.10000
7.06847	10.48603	0.10000
7.16416	10.59501	0.10000
7.25836	10.49036	0.10000
7.25760	10.38354	0.10000
7.25684	10.27672	0.10000
7.16118	10.16774	0.10000
7.06556	10.05878	0.10000
6.97139	10.16344	0.10000
6.97069	10.05663	0.10000
7.06556	10.05878	0.10000
7.16044	10.06092	0.10000
7.25455	9.95625	0.10000
7.15895	9.84729	0.10000
7.06411	9.84515	0.10000
6.96927	9.84302	0.10000
6.87373	9.73408	0.10000
6.77958	9.83875	0.10000
6.68540	9.94340	0.10000
6.59118	10.04805	0.10000
6.68671	10.15699	0.10000
6.78228	10.26593	0.10000
6.68803	10.37057	0.10000
6.68737	10.26378	0.10000
6.59182	10.15483	0.10000
6.49755	10.25946	0.10000
6.40264	10.25731	0.10000
6.49693	10.15268	0.10000
6.59118	10.04805	0.10000
6.49568	9.93912	0.10000
6.40021	9.83020	0.10000
6.30596	9.93484	0.10000
6.21052	9.82593	0.10000
8.18036	18.41815	0.10000
8.27563	18.31382	0.10000
8.27470	18.20695	0.10000
8.27377	18.10007	0.10000
8.36897	17.99572	0.10000
8.36802	17.88885	0.10000
8.36707	17.78197	0.10000
8.36613	17.67509	0.10000
8.46124	17.57071	0.10000
8.46028	17.46383	0.10000
8.45932	17.35695	0.10000
8.55436	17.25255	0.10000
8.55338	17.14566	0.10000
8.64837	17.04125	0.10000
8.74333	16.93683	0.10000
8.64638	16.82746	0.10000
8.74131	16.72303	0.10000
8.64439	16.61367	0.10000
8.73928	16.50923	0.10000
8.64439	16.61367	0.10000
8.74131	16.72303	0.10000
8.83723	16.72550	0.10000
8.93211	16.62105	0.10000
8.93106	16.51414	0.10000
8.93001	16.40723	0.10000
9.02482	16.30276	0.10000
9.02376	16.19585	0.10000
8.92687	16.08650	0.10000
9.02163	15.98202	0.10000
9.11635	15.87753	0.10000
9.11527	15.77061	0.10000
9.20994	15.66610	0.10000
9.11311	15.55677	0.10000
9.11203	15.44985	0.10000
9.20885	15.55918	0.10000
9.30347	15.45465	0.10000
9.30235	15.34772	0.10000
9.30124	15.24079	0.10000
9.20445	15.13147	0.10000
9.29901	15.02693	0.10000
9.29789	14.92000	0.10000
9.29678	14.81307	0.10000
9.39127	14.70851	0.10000
9.48687	14.71087	0.10000
9.58131	14.60629	0.10000
9.58014	14.49935	0.10000
9.57898	14.39240	0.10000
9.48227	14.28311	0.10000
9.38787	14.38770	0.10000
9.38900	14.49464	0.10000
9.38787	14.38770	0.10000
9.48227	14.28311	0.10000
9.48113	14.17617	0.10000
9.57548	14.07157	0.10000
9.67098	14.07390	0.10000
9.76528	13.96928	0.10000
9.85955	13.86465	0.10000
9.95502	13.86698	0.10000
10.05049	13.86930	0.10000
10.14722	13.97861	0.10000
10.05049	13.86930	0.10000
9.95625	13.97394	0.10000
9.95748	14.08091	0.10000
10.05423	14.19022	0.10000
10.14975	14.19256	0.10000
10.24527	14.19490	0.10000
10.34079	14.19724	0.10000
10.43763	14.30657	0.10000
10.53183	14.20192	0.10000
10.53049	14.09492	0.10000
10.43367	13.98560	0.10000
10.43236	13.87861	0.10000
10.33559	13.76929	0.10000
10.43236	13.87861	0.10000
10.52649	13.77393	0.10000
10.62059	13.66925	0.10000
10.52382	13.55994	0.10000
10.42840	13.55763	0.10000
10.33299	13.55532	0.10000
10.23629	13.44603	0.10000
10.13962	13.33675	0.10000
10.23500	13.33905	0.10000
10.32908	13.23436	0.10000
10.23243	13.12508	0.10000
10.32908	13.23436	0.10000
10.42445	13.23666	0.10000
10.51848	13.13195	0.10000
10.42182	13.02267	0.10000
10.42050	12.91568	0.10000
10.51581	12.91796	0.10000
10.61113	12.92024	0.10000
10.70508	12.81551	0.10000
10.79899	12.71077	0.10000
10.79760	12.60376	0.10000
10.79622	12.49675	0.10000
10.79483	12.38974	0.10000
10.79345	12.28272	0.10000
10.88726	12.17796	0.10000
10.88586	12.07094	0.10000
10.78929	11.96169	0.10000
10.88446	11.96392	0.10000
10.97820	11.85913	0.10000
10.97678	11.75211	0.10000
11.07048	11.64731	0.10000
11.06904	11.54028	0.10000
11.06761	11.43325	0.10000
10.97111	11.32402	0.10000
11.06761	11.43325	0.10000
11.16123	11.32842	0.10000
11.15978	11.22139	0.10000
11.06330	11.11217	0.10000
11.15688	11.00733	0.10000
11.15542	10.90029	0.10000
11.15397	10.79326	0.10000
11.15252	10.68623	0.10000
11.15107	10.57920	0.10000
11.14961	10.47216	0.10000
11.24307	10.36729	0.10000
11.14671	10.25810	0.10000
11.24013	10.15321	0.10000
11.23866	10.04617	0.10000
11.33204	9.94127	0.10000
11.23866	10.04617	0.10000
11.33501	10.15536	0.10000
11.43139	10.26455	0.10000
11.33798	10.36944	0.10000
11.43440	10.47865	0.10000
11.43590	10.58570	0.10000
11.43740	10.69274	0.10000
11.53388	10.80197	0.10000
11.63040	10.91120	0.10000
11.72384	10.80632	0.10000
11.82039	10.91557	0.10000
11.91538	10.91775	0.10000
11.82196	11.02264	0.10000
11.91856	11.13190	0.10000
12.01519	11.24117	0.10000
12.10861	11.13628	0.10000
12.20364	11.13848	0.10000
12.29867	11.14067	0.10000
12.39203	11.03576	0.10000
12.39036	10.92866	0.10000
12.38868	10.82156	0.10000
12.38701	10.71446	0.10000
12.38534	10.60736	0.10000
12.38367	10.50026	0.10000
12.38200	10.39316	0.10000
12.47691	10.39532	0.10000
12.57011	10.29037	0.10000
12.56840	10.18326	0.10000
12.56670	10.07615	0.10000
12.47015	9.96690	0.10000
12.37531	9.96477	0.10000
12.47015	9.96690	0.10000
12.56499	9.96904	0.10000
12.65811	9.86406	0.10000
12.56158	9.75482	0.10000
12.55988	9.64771	0.10000
12.65295	9.54272	0.10000
12.55646	9.43349	0.10000
12.46002	9.32428	0.10000
12.36528	9.32217	0.10000
12.26888	9.21297	0.10000
12.26722	9.10588	0.10000
12.17088	8.99669	0.10000
12.07619	8.99460	0.10000
11.97989	8.88544	0.10000
11.88363	8.77628	0.10000
11.78897	8.77420	0.10000
11.78740	8.66713	0.10000
11.69121	8.55799	0.10000
11.78426	8.45299	0.10000
11.87887	8.45506	0.10000
11.97187	8.35004	0.10000
11.87569	8.24091	0.10000
11.96866	8.13588	0.10000
11.96706	8.02880	0.10000
12.05997	7.92376	0.10000
12.05835	7.81668	0.10000
11.96224	7.70757	0.10000
11.96064	7.60049	0.10000
12.05349	7.49543	0.10000
12.05187	7.38834	0.10000
12.05024	7.28126	0.10000
12.04862	7.17418	0.10000
12.04700	7.06709	0.10000
12.04538	6.96001	0.10000
12.04376	6.85293	0.10000
12.13647	6.74782	0.10000
12.13484	6.64073	0.10000
12.03889	6.53167	0.10000
12.13156	6.42656	0.10000
12.12992	6.31947	0.10000
12.22419	6.32143	0.10000
12.31679	6.21629	0.10000
12.31511	6.10919	0.10000
12.31344	6.00209	0.10000
12.31177	5.89499	0.10000
12.40428	5.78983	0.10000
12.30843	5.68079	0.10000
12.40259	5.68273	0.10000
12.49506	5.57755	0.10000
12.49335	5.47044	0.10000
12.58576	5.36524	0.10000
12.58404	5.25813	0.10000
12.48823	5.14911	0.10000
12.58232	5.15101	0.10000
12.67466	5.04580	0.10000
12.57887	4.93679	0.10000
12.67466	5.04580	0.10000
12.76697	4.94058	0.10000
12.76521	4.83345	0.10000
12.76346	4.72633	0.10000
12.76170	4.61920	0.10000
12.85392	4.51395	0.10000
12.85215	4.40682	0.10000
12.85038	4.29969	0.10000
12.84860	4.19256	0.10000
12.84683	4.08543	0.10000
12.84506	3.97830	0.10000
12.93896	3.98015	0.10000
13.03105	3.87486	0.10000
13.02924	3.76772	0.10000
13.02743	3.66058	0.10000
13.11945	3.55527	0.10000
13.02382	3.44630	0.10000
13.11581	3.34097	0.10000
13.20776	3.23564	0.10000
13.20592	3.12849	0.10000
13.20408	3.02134	0.10000
13.20224	2.91419	0.10000
13.20040	2.80704	0.10000
13.19856	2.69989	0.10000
13.19672	2.59274	0.10000
13.28854	2.48737	0.10000
13.19303	2.37844	0.10000
13.19119	2.27129	0.10000
13.09574	2.16237	0.10000
13.18751	2.05699	0.10000
13.18567	1.94984	0.10000
13.18383	1.84269	0.10000
13.27925	1.95159	0.10000
13.37095	1.84618	0.10000
13.36908	1.73902	0.10000
13.27367	1.63012	0.10000
13.27182	1.52296	0.10000
13.26996	1.41581	0.10000
13.36345	1.41754	0.10000
13.45694	1.41926	0.10000
13.55234	1.52816	0.10000
13.64393	1.42271	0.10000
13.64585	1.52989	0.10000
13.64778	1.63707	0.10000
13.55616	1.74250	0.10000
13.65163	1.85142	0.10000
13.74713	1.96035	0.10000
13.74907	2.06753	0.10000
13.65741	2.17295	0.10000
13.65933	2.28012	0.10000
13.75490	2.38907	0.10000
13.84854	2.39084	0.10000
13.94416	2.49981	0.10000
13.85246	2.60522	0.10000
13.85442	2.71240	0.10000
13.76267	2.81780	0.10000
13.76461	2.92498	0.10000
13.86030	3.03396	0.10000
13.86226	3.14115	0.10000
13.86422	3.24833	0.10000
13.86618	3.35552	0.10000
13.86813	3.46271	0.10000
13.87009	3.56989	0.10000
13.87205	3.67708	0.10000
13.87401	3.78427	0.10000
13.87597	3.89145	0.10000
13.87793	3.99864	0.10000
13.87989	4.10583	0.10000
13.88185	4.21301	0.10000
13.88381	4.32020	0.10000
13.88577	4.42738	0.10000
13.79374	4.53270	0.10000
13.88968	4.64176	0.10000
13.89164	4.74894	0.10000
13.79957	4.85424	0.10000
13.80151	4.96142	0.10000
13.80345	5.06860	0.10000
13.71131	5.17388	0.10000
13.80734	5.28297	0.10000
13.71516	5.38823	0.10000
13.71709	5.49541	0.10000
13.81316	5.60451	0.10000
13.81511	5.71169	0.10000
13.71901	5.60258	0.10000
13.62677	5.70783	0.10000
13.62868	5.81500	0.10000
13.72479	5.92411	0.10000
13.63250	6.02934	0.10000
13.63441	6.13651	0.10000
13.63631	6.24368	0.10000
13.63822	6.35086	0.10000
13.73442	6.45999	0.10000
13.82676	6.35478	0.10000
13.73442	6.45999	0.10000
13.73634	6.56717	0.10000
13.64395	6.67237	0.10000
13.64586	6.77954	0.10000
13.55341	6.88472	0.10000
13.55152	6.77756	0.10000
13.45531	6.66841	0.10000
13.36285	6.77359	0.10000
13.36470	6.88075	0.10000
13.36656	6.98790	0.10000
13.27403	7.09306	0.10000
13.27587	7.20021	0.10000
13.37214	7.30937	0.10000
13.46843	7.41854	0.10000
13.56098	7.31339	0.10000
13.55909	7.20622	0.10000
13.56098	7.31339	0.10000
13.46843	7.41854	0.10000
13.47031	7.52570	0.10000
13.56665	7.63488	0.10000
13.47405	7.74002	0.10000
13.38142	7.84515	0.10000
13.28876	7.95027	0.10000
13.29060	8.05742	0.10000
13.19789	8.16252	0.10000
13.19971	8.26966	0.10000
13.10514	8.26761	0.10000
13.01235	8.37269	0.10000
13.10875	8.48189	0.10000
13.20336	8.48395	0.10000
13.29980	8.59317	0.10000
13.20701	8.69825	0.10000
13.11417	8.80331	0.10000
13.11598	8.91045	0.10000
13.21248	9.01968	0.10000
13.30533	8.91462	0.10000
13.21248	9.01968	0.10000
13.21430	9.12683	0.10000
13.12140	9.23187	0.10000
13.21795	9.34112	0.10000
13.31269	9.34322	0.10000
13.21977	9.44826	0.10000
13.22160	9.55541	0.10000
13.12863	9.66043	0.10000
13.22525	9.76970	0.10000
13.22707	9.87685	0.10000
13.22889	9.98399	0.10000
13.13405	9.98185	0.10000
13.04100	10.08685	0.10000
13.13766	10.19614	0.10000
13.23254	10.19828	0.10000
13.13947	10.30328	0.10000
13.04637	10.40826	0.10000
13.14309	10.51756	0.10000
13.23801	10.51972	0.10000
13.23984	10.62686	0.10000
13.33662	10.73618	0.10000
13.42973	10.63120	0.10000
13.52279	10.52620	0.10000
13.42973	10.63120	0.10000
13.43158	10.73835	0.10000
13.52842	10.84769	0.10000
13.62150	10.74270	0.10000
13.52842	10.84769	0.10000
13.43344	10.84551	0.10000
13.34030	10.95048	0.10000
13.43716	11.05982	0.10000
13.53404	11.16917	0.10000
13.44087	11.27413	0.10000
13.34767	11.37908	0.10000
13.25260	11.37688	0.10000
13.15935	11.48182	0.10000
13.16116	11.58896	0.10000
13.16296	11.69610	0.10000
13.25990	11.80546	0.10000
13.35503	11.80769	0.10000
13.44830	11.70275	0.10000
13.35135	11.59339	0.10000
13.44644	11.59560	0.10000
13.53967	11.49065	0.10000
13.54154	11.59781	0.10000
13.44830	11.70275	0.10000
13.45016	11.80991	0.10000
13.54716	11.91929	0.10000
13.54904	12.02645	0.10000
13.45388	12.02422	0.10000
13.35871	12.02199	0.10000
13.26537	12.12690	0.10000
13.26720	12.23404	0.10000
13.36423	12.34344	0.10000
13.26720	12.23404	0.10000
13.17381	12.33894	0.10000
13.07859	12.33669	0.10000
12.98515	12.44157	0.10000
13.08217	12.55096	0.10000
12.98870	12.65583	0.10000
13.08217	12.55096	0.10000
12.98515	12.44157	0.10000
12.98338	12.33444	0.10000
13.07859	12.33669	0.10000
13.17381	12.33894	0.10000
13.26720	12.23404	0.10000
13.17019	12.12466	0.10000
13.07501	12.12242	0.10000
13.16838	12.01752	0.10000
13.07143	11.90815	0.10000
12.97628	11.90592	0.10000
12.88289	12.01082	0.10000
12.88465	12.11795	0.10000
12.79121	12.22283	0.10000
12.69601	12.22058	0.10000
12.60252	12.32545	0.10000
12.60423	12.43256	0.10000
12.70118	12.54193	0.10000
12.79469	12.43707	0.10000
12.70118	12.54193	0.10000
12.60423	12.43256	0.10000
12.51068	12.53741	0.10000
12.41544	12.53515	0.10000
12.32184	12.63999	0.10000
12.41878	12.74935	0.10000
12.51575	12.85872	0.10000
12.42212	12.96355	0.10000
12.42380	13.07065	0.10000
12.42547	13.17775	0.10000
12.33012	13.17546	0.10000
12.23477	13.17317	0.10000
12.14104	13.27796	0.10000
12.23805	13.38735	0.10000
12.33343	13.38965	0.10000
12.23968	13.49443	0.10000
12.33674	13.60383	0.10000
12.43383	13.71324	0.10000
12.33674	13.60383	0.10000
12.24132	13.60152	0.10000
12.14753	13.70630	0.10000
12.24460	13.81570	0.10000
12.15077	13.92047	0.10000
12.05530	13.91814	0.10000
11.95984	13.91581	0.10000
11.86594	14.02056	0.10000
11.77045	14.01823	0.10000
11.67651	14.12295	0.10000
11.58101	14.12062	0.10000
11.57949	14.01357	0.10000
11.48250	13.90419	0.10000
11.38852	14.00890	0.10000
11.39000	14.11595	0.10000
11.39149	14.22299	0.10000
11.29744	14.32769	0.10000
11.20191	14.32534	0.10000
11.10781	14.43002	0.10000
11.20481	14.53941	0.10000
11.10924	14.53705	0.10000
11.01509	14.64172	0.10000
11.11211	14.75110	0.10000
11.01793	14.85576	0.10000
10.92371	14.96041	0.10000
10.92511	15.06742	0.10000
10.82946	15.06504	0.10000
10.73518	15.16967	0.10000
10.63951	15.16728	0.10000
